,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap
27798,0.0,0.3333333333333333,0.4444444444444444,8.222222222222221,0.0,3.388888888888889,3.888888888888889,69.94444444444444
199215,0.0,0.36363636363636365,0.36363636363636365,5.636363636363637,0.0,1.1818181818181819,1.1818181818181819,24.363636363636363
264418,0.0,0.5555555555555556,0.5555555555555556,16.72222222222222,0.0,4.166666666666667,4.388888888888889,120.27777777777777
91292,0.0,0.625,0.625,5.875,0.0,2.125,2.125,20.5
272624,0.0,0.6666666666666666,0.7142857142857143,10.142857142857142,0.0,5.333333333333333,5.619047619047619,95.80952380952381
107182,0.0,0.44,0.44,3.0,0.0,3.2,3.24,39.28
114945,0.0,0.75,0.75,18.625,0.0,2.375,2.375,59.375
41381,0.0,0.38461538461538464,0.38461538461538464,5.230769230769231,0.0,3.3846153846153846,3.3846153846153846,40.84615384615385
89266,0.0,0.5882352941176471,0.6470588235294118,8.882352941176471,0.0,3.9411764705882355,4.529411764705882,75.23529411764706
230422,0.0,0.44,0.44,8.12,0.0,3.72,4.28,93.8
223926,0.0,0.5,0.5,7.416666666666667,0.0,1.75,1.8333333333333333,40.083333333333336
61035,0.0,0.4166666666666667,0.4166666666666667,4.0,0.0,1.9166666666666667,1.9166666666666667,22.916666666666668
121400,0.0,0.5714285714285714,0.5714285714285714,6.071428571428571,0.0,3.0714285714285716,3.0714285714285716,28.714285714285715
202431,0.0,0.1111111111111111,0.1111111111111111,4.666666666666667,0.0,1.1111111111111112,1.2222222222222223,20.555555555555557
299754,0.0,0.7222222222222222,0.7222222222222222,8.61111111111111,0.0,5.833333333333333,5.833333333333333,67.33333333333333
193291,0.0,0.6666666666666666,0.6666666666666666,21.166666666666668,0.0,1.6666666666666667,1.6666666666666667,55.5
111363,0.0,0.5454545454545454,0.5454545454545454,3.090909090909091,0.0,2.3636363636363638,2.727272727272727,14.545454545454545
22689,0.0,0.7142857142857143,0.7142857142857143,6.285714285714286,0.0,4.071428571428571,4.142857142857143,40.642857142857146
187775,0.0,0.6666666666666666,0.6666666666666666,35.833333333333336,0.0,1.5,1.5,92.0
136211,0.0,0.7,0.7,8.3,0.0,2.5,2.5,39.7
87434,0.0,0.47058823529411764,0.5294117647058824,5.235294117647059,0.0,3.9411764705882355,4.0,41.05882352941177
41032,0.0,0.7222222222222222,0.7222222222222222,5.0,0.0,5.611111111111111,5.666666666666667,34.111111111111114
261902,0.0,0.5294117647058824,0.5294117647058824,5.352941176470588,0.0,5.029411764705882,5.294117647058823,73.05882352941177
28142,0.0,0.6666666666666666,0.7777777777777778,14.11111111111111,0.0,1.3333333333333333,1.7777777777777777,46.666666666666664
282560,0.0,0.4782608695652174,0.4782608695652174,5.086956521739131,0.0,4.086956521739131,4.304347826086956,52.82608695652174
132570,0.0,0.6153846153846154,0.6153846153846154,9.076923076923077,0.0,3.769230769230769,3.769230769230769,41.38461538461539
65068,0.0,0.7727272727272727,0.7727272727272727,9.5,0.0,4.409090909090909,4.545454545454546,91.27272727272727
92221,0.0,0.42857142857142855,0.42857142857142855,5.095238095238095,0.0,2.142857142857143,2.3333333333333335,47.904761904761905
234053,0.0,0.3333333333333333,0.3333333333333333,3.1,0.0,3.033333333333333,3.2,34.4
30162,0.0,0.5,0.5714285714285714,21.071428571428573,0.0,2.857142857142857,2.9285714285714284,99.42857142857143
71987,0.0,0.6923076923076923,0.6923076923076923,4.230769230769231,0.0,2.230769230769231,2.8461538461538463,20.846153846153847
23343,0.0,0.5416666666666666,0.5833333333333334,5.166666666666667,0.0,5.416666666666667,5.875,55.0
97289,0.0,0.6666666666666666,0.6666666666666666,18.5,0.0,3.6666666666666665,3.75,53.25
49029,0.0,0.3684210526315789,0.47368421052631576,12.263157894736842,0.0,3.8947368421052633,4.157894736842105,90.42105263157895
225343,0.0,0.42105263157894735,0.42105263157894735,2.6842105263157894,0.0,2.4210526315789473,2.6842105263157894,18.63157894736842
273032,0.0,0.6296296296296297,0.6296296296296297,6.888888888888889,0.0,6.814814814814815,6.888888888888889,79.77777777777777
26113,0.0,0.7142857142857143,0.7142857142857143,2.7857142857142856,0.0,4.071428571428571,4.357142857142857,17.5
102389,0.0,0.6470588235294118,0.6470588235294118,3.176470588235294,0.0,3.5294117647058822,3.6470588235294117,24.235294117647058
107456,0.0,0.5333333333333333,0.5333333333333333,4.333333333333333,0.0,2.6,2.8666666666666667,28.2
228561,0.0,0.4444444444444444,0.4444444444444444,10.777777777777779,0.0,1.5555555555555556,1.5555555555555556,44.0
94983,0.0,0.5,0.5,3.75,0.0,2.9375,3.0625,26.25
229808,0.0,0.36363636363636365,0.36363636363636365,5.090909090909091,0.0,1.2727272727272727,1.4545454545454546,23.0
208322,0.0,0.3125,0.3125,8.1875,0.0,1.75,2.0625,50.9375
290546,0.0,0.6666666666666666,0.6666666666666666,7.083333333333333,0.0,3.5,3.5833333333333335,38.166666666666664
261267,0.0,0.48,0.48,4.56,0.0,5.56,5.64,49.08
24814,0.0,0.7,0.7,4.7,0.0,3.1,3.1,26.7
106514,0.0,0.2,0.2,3.55,0.0,2.6,2.95,32.15
188334,0.0,0.47368421052631576,0.47368421052631576,3.736842105263158,0.0,2.3157894736842106,2.5789473684210527,28.736842105263158
139032,0.0,0.85,0.85,15.4,0.0,7.25,7.25,136.4
272817,0.0,0.2222222222222222,0.25,2.3055555555555554,0.0,3.5,4.0,48.833333333333336
121128,0.0,0.6153846153846154,0.6153846153846154,6.3076923076923075,0.0,2.5384615384615383,2.923076923076923,22.53846153846154
118583,0.0,0.5384615384615384,0.5384615384615384,11.23076923076923,0.0,2.769230769230769,2.8461538461538463,52.46153846153846
27880,0.0,0.6428571428571429,0.6428571428571429,2.642857142857143,0.0,2.5,2.5,19.428571428571427
208148,0.0,0.8571428571428571,0.8571428571428571,8.071428571428571,0.0,4.571428571428571,4.571428571428571,46.0
125344,0.0,0.3333333333333333,0.3333333333333333,28.333333333333332,0.0,0.3333333333333333,0.3333333333333333,34.333333333333336
243797,0.0,0.6111111111111112,0.6111111111111112,10.222222222222221,0.0,4.666666666666667,4.833333333333333,89.88888888888889
327283,0.0,0.75,0.8,4.45,0.0,4.85,5.25,36.8
49264,0.0,0.2,0.2,5.2,0.0,0.6,0.6,22.0
38019,0.0,0.7142857142857143,0.7142857142857143,10.214285714285714,0.0,4.285714285714286,4.357142857142857,47.42857142857143
207977,0.0,0.6666666666666666,0.6666666666666666,4.25,0.0,3.4166666666666665,3.4166666666666665,24.916666666666668
266366,0.0,0.6666666666666666,0.6666666666666666,18.476190476190474,0.0,5.428571428571429,5.476190476190476,179.57142857142858
213619,0.0,0.5384615384615384,0.5384615384615384,4.153846153846154,0.0,2.8461538461538463,3.0,23.53846153846154
226602,0.0,0.4375,0.4375,4.4375,0.0,1.8125,1.9375,28.6875
93828,0.0,0.35294117647058826,0.35294117647058826,3.764705882352941,0.0,2.5294117647058822,2.5294117647058822,33.11764705882353
74204,0.0,0.5714285714285714,0.5714285714285714,7.071428571428571,0.0,3.5,3.5,44.42857142857143
22798,0.0,0.5,0.5,8.583333333333334,0.0,2.8333333333333335,2.8333333333333335,40.916666666666664
241164,0.0,0.6666666666666666,0.6666666666666666,5.866666666666666,0.0,3.933333333333333,3.933333333333333,42.86666666666667
217395,0.0,0.2857142857142857,0.2857142857142857,2.1904761904761907,0.0,2.5238095238095237,2.7142857142857144,23.238095238095237
96337,0.0,0.42857142857142855,0.42857142857142855,3.9285714285714284,0.0,1.9285714285714286,1.9285714285714286,26.571428571428573
203466,0.0,0.35714285714285715,0.35714285714285715,5.428571428571429,0.0,2.0714285714285716,2.142857142857143,30.642857142857142
88792,0.0,0.5384615384615384,0.5384615384615384,10.461538461538462,0.0,2.6153846153846154,2.6153846153846154,46.38461538461539
241638,0.0,0.7777777777777778,0.7777777777777778,13.777777777777779,0.0,2.5555555555555554,2.5555555555555554,51.888888888888886
257247,0.0,0.4,0.4,10.2,0.0,3.2666666666666666,3.4,63.53333333333333
88077,0.0,0.8181818181818182,0.8181818181818182,29.545454545454547,0.0,3.727272727272727,3.727272727272727,156.36363636363637
30036,0.0,0.5454545454545454,0.5454545454545454,4.7272727272727275,0.0,2.0,2.0,19.272727272727273
112172,0.0,0.3333333333333333,0.3333333333333333,4.0,0.0,2.7916666666666665,2.7916666666666665,35.125
231412,0.0,0.6153846153846154,0.6153846153846154,3.230769230769231,0.0,3.4615384615384617,3.6153846153846154,20.23076923076923
137827,0.0,0.4444444444444444,0.4444444444444444,9.666666666666666,0.0,1.2222222222222223,1.5555555555555556,32.333333333333336
368460,0.0,0.7142857142857143,0.7142857142857143,6.071428571428571,0.0,3.7857142857142856,4.0,40.785714285714285
49903,0.0,0.6111111111111112,0.6666666666666666,12.666666666666666,0.0,5.333333333333333,5.444444444444445,103.66666666666667
239242,0.0,0.625,0.625,6.3125,0.0,4.125,4.125,40.1875
130633,0.0,0.38461538461538464,0.38461538461538464,4.615384615384615,0.0,1.5384615384615385,1.6153846153846154,37.07692307692308
193322,0.0,0.375,0.375,2.8125,0.0,2.75,2.875,18.8125
98187,0.0,0.4117647058823529,0.4117647058823529,2.0,0.0,3.0,3.1176470588235294,17.529411764705884
216007,0.0,0.5555555555555556,0.5833333333333334,8.777777777777779,0.0,7.5,7.916666666666667,106.16666666666667
110824,0.0,0.6,0.6,7.6,0.0,3.8666666666666667,3.8666666666666667,45.13333333333333
40266,0.0,0.5714285714285714,0.5714285714285714,17.0,0.0,3.4285714285714284,3.5,118.21428571428571
236021,0.0,0.4666666666666667,0.4666666666666667,4.0,0.0,3.1333333333333333,3.1333333333333333,23.4
288714,0.0,0.5909090909090909,0.5909090909090909,3.4545454545454546,0.0,5.318181818181818,5.318181818181818,26.818181818181817
84176,0.0,0.7692307692307693,0.7692307692307693,6.923076923076923,0.0,4.384615384615385,4.384615384615385,36.46153846153846
238567,0.0,0.47368421052631576,0.47368421052631576,2.6315789473684212,0.0,2.8421052631578947,3.3684210526315788,21.736842105263158
100499,0.0,0.6153846153846154,0.6153846153846154,4.384615384615385,0.0,2.3076923076923075,2.3076923076923075,21.0
263444,0.0,0.4594594594594595,0.4864864864864865,7.756756756756757,0.0,7.54054054054054,7.5675675675675675,134.7027027027027
265302,0.0,0.65,0.65,14.65,0.0,5.7,6.0,119.35
233431,0.0,0.4,0.45,3.7,0.0,3.8,3.95,30.7
224631,0.0,0.42857142857142855,0.42857142857142855,9.428571428571429,0.0,2.0,2.142857142857143,59.785714285714285
74184,0.0,0.4444444444444444,0.4444444444444444,4.111111111111111,0.0,2.4444444444444446,2.611111111111111,26.38888888888889
121117,0.0,0.3333333333333333,0.3333333333333333,3.0,0.0,1.1666666666666667,1.75,11.75
241172,0.0,0.8,0.8,7.7,0.0,3.6,3.6,34.8
93119,0.0,0.38461538461538464,0.38461538461538464,4.230769230769231,0.0,1.6923076923076923,1.6923076923076923,19.76923076923077
63951,0.0,0.7777777777777778,0.7777777777777778,6.555555555555555,0.0,5.055555555555555,5.055555555555555,43.27777777777778
16145,0.0,0.47368421052631576,0.47368421052631576,3.0,0.0,3.473684210526316,3.526315789473684,28.736842105263158
124190,0.0,0.6666666666666666,0.6666666666666666,2.8666666666666667,0.0,3.3333333333333335,3.533333333333333,21.6
295793,0.0,0.23809523809523808,0.23809523809523808,3.1904761904761907,0.0,2.0,2.0,31.476190476190474
84140,0.0,0.625,0.625,9.125,0.0,1.625,1.625,35.75
204085,0.0,0.6153846153846154,0.6153846153846154,6.384615384615385,0.0,3.1538461538461537,3.1538461538461537,36.46153846153846
270771,0.0,0.7,0.7,15.5,0.0,2.8,2.8,86.6
251839,0.0,0.5714285714285714,0.5714285714285714,6.095238095238095,0.0,3.6666666666666665,3.7142857142857144,47.857142857142854
246216,0.0,0.6,0.6666666666666666,4.866666666666666,0.0,2.933333333333333,3.066666666666667,32.13333333333333
290088,0.0,0.8,0.8,3.1333333333333333,0.0,4.333333333333333,4.333333333333333,21.933333333333334
35684,0.0,0.6,0.6,11.1,0.0,1.9,1.9,35.7
227173,0.0,0.5263157894736842,0.5263157894736842,8.0,0.0,3.3157894736842106,3.526315789473684,66.36842105263158
74115,0.0,0.5384615384615384,0.6153846153846154,4.6923076923076925,0.0,1.8461538461538463,2.0,28.692307692307693
50103,0.0,0.5454545454545454,0.5454545454545454,11.363636363636363,0.0,1.9090909090909092,2.0,44.81818181818182
209354,0.0,0.5,0.5,8.142857142857142,0.0,2.5,3.0,40.285714285714285
27863,0.0,0.6666666666666666,0.6666666666666666,15.0,0.0,3.0,3.4166666666666665,64.58333333333333
134298,0.0,0.5789473684210527,0.5789473684210527,6.894736842105263,0.0,4.2105263157894735,4.2105263157894735,63.10526315789474
179797,0.0,0.4666666666666667,0.5333333333333333,3.2,0.0,2.7333333333333334,2.8,20.866666666666667
113491,0.0,0.75,0.75,6.166666666666667,0.0,4.0,4.0,25.5
22360,0.0,0.625,0.625,13.25,0.0,2.0,2.125,38.0
49358,0.0,0.47058823529411764,0.5294117647058824,4.470588235294118,0.0,2.588235294117647,2.823529411764706,34.11764705882353
79934,0.0,0.5,0.7,17.4,0.0,1.9,2.6,55.5
224599,0.0,0.6666666666666666,0.6666666666666666,10.6,0.0,2.2,2.3333333333333335,49.6
204519,0.0,0.2,0.2,4.7,0.0,1.3,1.5,20.1
56006,0.0,0.6666666666666666,0.6666666666666666,5.333333333333333,0.0,4.0,4.133333333333334,34.13333333333333
139006,0.0,0.7333333333333333,0.8,62.2,0.0,5.133333333333334,5.2,312.6
247318,0.0,0.7058823529411765,0.7058823529411765,3.176470588235294,0.0,4.0,4.0,22.58823529411765
206507,0.0,0.8125,0.8125,5.25,0.0,5.625,5.625,40.4375
113265,0.0,0.6153846153846154,0.6153846153846154,6.3076923076923075,0.0,3.230769230769231,3.3076923076923075,36.07692307692308
219614,0.0,0.5882352941176471,0.5882352941176471,8.764705882352942,0.0,4.0,4.352941176470588,57.94117647058823
224622,0.0,0.5,0.5,13.666666666666666,0.0,1.0,1.0,22.833333333333332
112433,0.0,0.6153846153846154,0.6153846153846154,5.923076923076923,0.0,2.769230769230769,2.769230769230769,32.0
105553,0.0,0.6,0.6,8.4,0.0,1.8,1.9,39.5
224472,0.0,0.4666666666666667,0.6,4.2,0.0,2.6,2.8666666666666667,27.266666666666666
107585,0.0,0.8181818181818182,0.8181818181818182,9.909090909090908,0.0,7.2727272727272725,7.2727272727272725,101.5909090909091
42946,0.0,0.5625,0.5625,6.5625,0.0,3.4375,3.625,37.0
110203,0.0,0.5,0.5,7.583333333333333,0.0,3.0,3.0,35.083333333333336
26115,0.0,0.4117647058823529,0.4117647058823529,2.3529411764705883,0.0,3.235294117647059,3.3529411764705883,16.176470588235293
74101,0.0,0.36363636363636365,0.36363636363636365,5.2727272727272725,0.0,2.090909090909091,2.090909090909091,27.272727272727273
265811,0.0,0.6190476190476191,0.6190476190476191,5.857142857142857,0.0,4.9523809523809526,5.095238095238095,53.61904761904762
116213,0.0,0.375,0.375,2.4375,0.0,2.4375,2.4375,25.125
223377,0.0,0.5263157894736842,0.5789473684210527,3.9473684210526314,0.0,4.2631578947368425,4.526315789473684,29.894736842105264
91284,0.0,0.4166666666666667,0.4166666666666667,7.666666666666667,0.0,2.0,2.1666666666666665,31.0
101787,0.0,0.2222222222222222,0.2777777777777778,1.9444444444444444,0.0,1.0555555555555556,1.1666666666666667,19.5
27857,0.0,0.42857142857142855,0.42857142857142855,9.428571428571429,0.0,1.5714285714285714,1.5714285714285714,38.57142857142857
188825,0.0,0.23809523809523808,0.23809523809523808,4.571428571428571,0.0,1.619047619047619,1.7142857142857142,35.76190476190476
80866,0.0,0.42105263157894735,0.42105263157894735,2.1052631578947367,0.0,2.3157894736842106,2.473684210526316,22.473684210526315
239572,0.0,0.5833333333333334,0.5833333333333334,6.666666666666667,0.0,2.5833333333333335,2.5833333333333335,40.0
224817,0.0,0.3333333333333333,0.3333333333333333,18.666666666666668,0.0,0.6666666666666666,0.6666666666666666,19.666666666666668
21735,0.0,0.4,0.4,2.933333333333333,0.0,2.7333333333333334,2.8,14.733333333333333
74197,0.0,0.36363636363636365,0.36363636363636365,8.0,0.0,1.8181818181818181,2.090909090909091,37.72727272727273
219600,0.0,0.3333333333333333,0.3333333333333333,5.0,0.0,4.296296296296297,4.296296296296297,53.18518518518518
122581,0.0,0.6666666666666666,0.6666666666666666,9.083333333333334,0.0,3.3333333333333335,3.3333333333333335,49.0
88119,0.0,0.4444444444444444,0.4444444444444444,9.333333333333334,0.0,1.8888888888888888,2.111111111111111,21.333333333333332
236399,0.0,0.6666666666666666,0.6666666666666666,3.6666666666666665,0.0,3.2,3.3333333333333335,16.666666666666668
290062,0.0,0.46153846153846156,0.46153846153846156,2.769230769230769,0.0,2.8461538461538463,3.0,17.615384615384617
220200,0.0,0.375,0.4375,4.0625,0.0,3.625,3.75,42.3125
261900,0.0,0.375,0.3958333333333333,5.020833333333333,0.0,5.333333333333333,5.708333333333333,102.22916666666667
69707,0.0,0.6,0.6,46.8,0.0,2.1,2.3,104.0
36098,0.0,0.3076923076923077,0.3076923076923077,2.5384615384615383,0.0,2.4615384615384617,2.769230769230769,14.307692307692308
254488,0.0,0.36363636363636365,0.45454545454545453,20.90909090909091,0.0,1.7272727272727273,2.0,95.0909090909091
214095,0.0,0.35294117647058826,0.35294117647058826,2.1176470588235294,0.0,2.823529411764706,2.8823529411764706,18.58823529411765
16530,0.0,0.6363636363636364,0.6363636363636364,6.181818181818182,0.0,2.727272727272727,2.727272727272727,25.636363636363637
26690,0.0,0.8571428571428571,0.8571428571428571,11.214285714285714,0.0,5.214285714285714,5.285714285714286,66.07142857142857
216097,0.0,0.6363636363636364,0.6363636363636364,7.363636363636363,0.0,1.6363636363636365,1.6363636363636365,31.363636363636363
262226,0.0,0.20689655172413793,0.20689655172413793,2.6206896551724137,0.0,1.8620689655172413,2.1379310344827585,36.48275862068966
202810,0.0,0.3125,0.3125,7.5,0.0,2.0625,2.1875,54.3125
69268,0.0,0.3,0.4,3.8,0.0,1.0,1.4,28.1
210259,0.0,0.7619047619047619,0.8095238095238095,14.19047619047619,0.0,5.714285714285714,6.0476190476190474,104.0952380952381
104739,0.0,0.5384615384615384,0.6153846153846154,9.0,0.0,3.4615384615384617,3.769230769230769,54.84615384615385
535523,0.0,0.6363636363636364,0.6363636363636364,3.5,0.0,5.454545454545454,5.590909090909091,40.27272727272727
35692,0.0,0.625,0.625,8.125,0.0,4.9375,4.9375,68.6875
112148,0.0,0.75,0.75,4.5625,0.0,4.5,4.5625,27.9375
203806,0.0,0.75,0.75,13.678571428571429,0.0,6.75,7.25,155.57142857142858
215318,0.0,0.2222222222222222,0.2777777777777778,2.7222222222222223,0.0,1.0555555555555556,1.2777777777777777,14.11111111111111
206585,0.0,0.5555555555555556,0.5555555555555556,11.222222222222221,0.0,1.7777777777777777,1.8888888888888888,34.22222222222222
27888,0.0,0.5833333333333334,0.5833333333333334,4.833333333333333,0.0,2.5833333333333335,2.5833333333333335,23.416666666666668
241178,0.0,0.5,0.5,15.875,0.0,1.75,1.875,59.125
99501,0.0,0.5,0.5625,7.5625,0.0,3.625,3.9375,51.375
341382,0.0,0.5714285714285714,0.5714285714285714,11.714285714285714,0.0,1.5714285714285714,1.5714285714285714,42.0
68721,0.0,0.625,0.625,2.5625,0.0,3.6875,3.6875,23.4375
22884,0.0,0.5,0.6428571428571429,10.428571428571429,0.0,3.642857142857143,3.7857142857142856,53.07142857142857
276217,0.0,0.3181818181818182,0.3181818181818182,3.977272727272727,0.0,6.75,7.113636363636363,88.29545454545455
47939,0.0,0.3076923076923077,0.38461538461538464,7.769230769230769,0.0,1.0769230769230769,1.2307692307692308,47.84615384615385
87161,0.0,0.35294117647058826,0.47058823529411764,8.705882352941176,0.0,2.4705882352941178,3.1176470588235294,64.11764705882354
79019,0.0,0.45454545454545453,0.45454545454545453,3.727272727272727,0.0,1.8181818181818181,2.0,20.0
274219,0.0,0.5714285714285714,0.5714285714285714,9.714285714285714,0.0,4.142857142857143,4.214285714285714,55.142857142857146
56989,0.0,0.3125,0.375,3.0,0.0,2.8125,2.9375,20.6875
202990,0.0,0.75,0.75,5.5,0.0,5.55,5.55,47.1
80914,0.0,0.5833333333333334,0.5833333333333334,9.666666666666666,0.0,2.5833333333333335,2.6666666666666665,36.0
189966,0.0,0.5714285714285714,0.6428571428571429,5.928571428571429,0.0,5.142857142857143,5.5,65.25
92578,0.0,0.35714285714285715,0.5,9.285714285714286,0.0,1.9285714285714286,2.5714285714285716,59.285714285714285
108573,0.0,0.75,0.75,3.0,0.0,3.25,3.3333333333333335,17.0
270993,0.0,0.631578947368421,0.631578947368421,9.842105263157896,0.0,4.2631578947368425,4.2631578947368425,68.6842105263158
298736,0.0,0.625,0.65,4.525,0.0,8.575,8.85,80.375
255343,0.0,0.5333333333333333,0.5333333333333333,3.0,0.0,3.4,3.4,21.133333333333333
58554,0.0,0.6923076923076923,0.6923076923076923,3.8461538461538463,0.0,4.230769230769231,4.230769230769231,23.0
21638,0.0,0.5555555555555556,0.5555555555555556,12.222222222222221,0.0,2.0,2.0,38.333333333333336
233366,0.0,0.5,0.5,4.6,0.0,1.8,1.8,17.5
33439,0.0,0.7142857142857143,0.7142857142857143,6.714285714285714,0.0,4.5,4.5,44.214285714285715
66623,0.0,0.5357142857142857,0.5714285714285714,3.0357142857142856,0.0,6.821428571428571,7.035714285714286,40.0
40129,0.0,0.5555555555555556,0.5555555555555556,14.88888888888889,0.0,1.8888888888888888,2.0,44.0
102858,0.0,0.39285714285714285,0.42857142857142855,6.535714285714286,0.0,4.428571428571429,4.714285714285714,85.10714285714286
301321,0.0,0.3888888888888889,0.3888888888888889,7.611111111111111,0.0,3.388888888888889,3.5,71.22222222222223
127490,0.0,0.4166666666666667,0.5,6.75,0.0,2.0833333333333335,2.5,36.583333333333336
183364,0.0,0.7142857142857143,0.7142857142857143,8.357142857142858,0.0,4.0,4.0,59.42857142857143
88791,0.0,0.2777777777777778,0.3333333333333333,2.8333333333333335,0.0,2.5555555555555554,2.611111111111111,23.22222222222222
58096,0.0,0.42857142857142855,0.47619047619047616,4.857142857142857,0.0,4.333333333333333,4.428571428571429,49.42857142857143
