,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1
40247,0.24585635359116023,0.0718232044198895,0.07734806629834254,0.04696132596685083,0.07734806629834254,0.212707182320442,0.10497237569060773,0.0055248618784530384,0.08839779005524862,0.0027624309392265192,0.07734806629834254,0,0.6408839779005525,0.46408839779005523,0.13812154696132597,0.03867403314917127,0,0.052486187845303865,0,0,0.16379310344827586,0.1206896551724138,0.28448275862068967,0.38362068965517243,1.54,0.33189655172413796,118.58,7.7
61531,0.25146198830409355,0.06432748538011696,0.14035087719298245,0.011695906432748537,0.06432748538011696,0.21052631578947367,0.05847953216374269,0.017543859649122806,0.0935672514619883,0.011695906432748537,0.14035087719298245,0,0.5847953216374269,0.47368421052631576,0.14035087719298245,0.029239766081871343,0,0.04093567251461988,0,0,0.1,0.11,0.21,0.43,2.0,0.36,72.0,6.0
238645,0.24528301886792453,0.10943396226415095,0.13962264150943396,0.04905660377358491,0.04150943396226415,0.19622641509433963,0.1018867924528302,0.022641509433962263,0.09811320754716982,0.011320754716981131,0.13962264150943396,0,0.5849056603773585,0.5169811320754717,0.09433962264150944,0.045283018867924525,0,0.03773584905660377,0,0,0.17419354838709677,0.07096774193548387,0.24516129032258063,0.41935483870967744,1.4444444444444444,0.33548387096774196,75.11111111111111,6.128258770283413
46826,0.2265193370165746,0.09392265193370165,0.16574585635359115,0.06629834254143646,0.027624309392265192,0.2154696132596685,0.10497237569060773,0.022099447513812154,0.08839779005524862,0.011049723756906077,0.16574585635359115,0,0.574585635359116,0.5303867403314917,0.0718232044198895,0.0718232044198895,0,0.022099447513812154,0,0,0.18269230769230768,0.04807692307692308,0.23076923076923078,0.3942307692307692,1.3448275862068966,0.375,52.44827586206897,5.120950881529179
125845,0.22564102564102564,0.10256410256410256,0.1282051282051282,0.041025641025641026,0.07179487179487179,0.1794871794871795,0.11794871794871795,0.02564102564102564,0.10256410256410256,0.0,0.1282051282051282,0,0.5948717948717949,0.5230769230769231,0.1076923076923077,0.03076923076923077,0,0.06153846153846154,0,0,0.19827586206896552,0.1206896551724138,0.31896551724137934,0.3793103448275862,1.2962962962962963,0.3017241379310345,45.370370370370374,4.762896722078402
211611,0.25,0.09042553191489362,0.12234042553191489,0.0425531914893617,0.0425531914893617,0.20212765957446807,0.09574468085106383,0.015957446808510637,0.10638297872340426,0.005319148936170213,0.12234042553191489,0,0.5904255319148937,0.5053191489361702,0.11702127659574468,0.05319148936170213,0,0.0425531914893617,0,0,0.16216216216216217,0.07207207207207207,0.23423423423423423,0.42342342342342343,1.7272727272727273,0.34234234234234234,65.63636363636364,5.728715546977509
226601,0.2775330396475771,0.10572687224669604,0.08370044052863436,0.04405286343612335,0.05286343612334802,0.21585903083700442,0.13215859030837004,0.013215859030837005,0.05726872246696035,0.004405286343612335,0.08370044052863436,0,0.6784140969162996,0.45374449339207046,0.11894273127753303,0.05726872246696035,0,0.05726872246696035,0,0,0.19480519480519481,0.07792207792207792,0.2727272727272727,0.4090909090909091,1.53125,0.3181818181818182,75.03125,6.125
96642,0.23163841807909605,0.06779661016949153,0.10734463276836158,0.04519774011299435,0.1016949152542373,0.15254237288135594,0.12429378531073447,0.01694915254237288,0.096045197740113,0.01694915254237288,0.10734463276836158,0,0.6101694915254238,0.5141242937853108,0.10734463276836158,0.02824858757062147,0,0.01694915254237288,0,0,0.2037037037037037,0.16666666666666666,0.37037037037037035,0.37962962962962965,1.5,0.25,40.5,4.5
34984,0.2177650429799427,0.05730659025787966,0.09455587392550144,0.04871060171919771,0.07736389684813753,0.19197707736389685,0.08882521489971347,0.0057306590257879654,0.14040114613180515,0.0,0.09455587392550144,0,0.5759312320916905,0.5128939828080229,0.1346704871060172,0.02865329512893983,0,0.04871060171919771,0,0,0.15422885572139303,0.13432835820895522,0.2885572139303483,0.3781094527363184,1.5952380952380953,0.3333333333333333,106.88095238095238,7.310299322905745
89951,0.22666666666666666,0.05333333333333334,0.15466666666666667,0.032,0.058666666666666666,0.21333333333333335,0.10133333333333333,0.008,0.10666666666666667,0.0026666666666666666,0.15466666666666667,0,0.6,0.5013333333333333,0.096,0.010666666666666666,0,0.034666666666666665,0,0,0.1688888888888889,0.09777777777777778,0.26666666666666666,0.37777777777777777,2.4242424242424243,0.35555555555555557,193.93939393939394,9.847319278346617
102184,0.14603960396039603,0.03712871287128713,0.16336633663366337,0.04702970297029703,0.07178217821782178,0.22524752475247525,0.15099009900990099,0.009900990099009901,0.08168316831683169,0.0024752475247524753,0.16336633663366337,0,0.594059405940594,0.556930693069307,0.10148514851485149,0.039603960396039604,0,0.07673267326732673,0,0,0.25416666666666665,0.12083333333333333,0.375,0.24583333333333332,2.1666666666666665,0.37916666666666665,197.16666666666666,9.928914005737655
87400,0.1709090909090909,0.08363636363636363,0.15636363636363637,0.04,0.05818181818181818,0.24,0.14909090909090908,0.007272727272727273,0.07636363636363637,0.01818181818181818,0.15636363636363637,0,0.6181818181818182,0.5309090909090909,0.08363636363636363,0.05454545454545454,0,0.06909090909090909,0,0,0.2411764705882353,0.09411764705882353,0.3352941176470588,0.27647058823529413,1.736842105263158,0.38823529411764707,114.63157894736842,7.570719217728538
50479,0.2028985507246377,0.03864734299516908,0.13526570048309178,0.07246376811594203,0.043478260869565216,0.2222222222222222,0.06280193236714976,0.00966183574879227,0.09178743961352658,0.0,0.13526570048309178,0,0.5314009661835749,0.5314009661835749,0.15942028985507245,0.033816425120772944,0,0.014492753623188406,0,0,0.11818181818181818,0.08181818181818182,0.2,0.38181818181818183,2.5555555555555554,0.41818181818181815,117.55555555555556,7.666666666666667
256935,0.18435754189944134,0.0223463687150838,0.13128491620111732,0.03910614525139665,0.061452513966480445,0.22625698324022347,0.11173184357541899,0.0223463687150838,0.1005586592178771,0.0111731843575419,0.13128491620111732,0,0.5837988826815642,0.5279329608938548,0.11173184357541899,0.07262569832402235,0,0.0223463687150838,0,0,0.19138755980861244,0.10526315789473684,0.2966507177033493,0.3157894736842105,2.025,0.3875598086124402,164.025,9.056075308874147
233405,0.22289156626506024,0.05421686746987952,0.1355421686746988,0.06325301204819277,0.05120481927710843,0.21385542168674698,0.11144578313253012,0.009036144578313253,0.0783132530120482,0.009036144578313253,0.1355421686746988,0,0.5993975903614458,0.5120481927710844,0.10542168674698796,0.04819277108433735,0,0.030120481927710843,0,0,0.18592964824120603,0.08542713567839195,0.271356783919598,0.37185929648241206,1.6136363636363635,0.35678391959798994,114.56818181818181,7.56862543062417
65939,0.17080745341614906,0.024844720496894408,0.16459627329192547,0.07763975155279502,0.059006211180124224,0.2236024844720497,0.11801242236024845,0.018633540372670808,0.059006211180124224,0.0,0.16459627329192547,0,0.5714285714285714,0.546583850931677,0.10869565217391304,0.055900621118012424,0,0.034161490683229816,0,0,0.20652173913043478,0.10326086956521739,0.30978260869565216,0.29891304347826086,2.1176470588235294,0.391304347826087,152.47058823529412,8.731282501307987
83400,0.23671497584541062,0.057971014492753624,0.07246376811594203,0.033816425120772944,0.05314009661835749,0.24154589371980675,0.12560386473429952,0.004830917874396135,0.11594202898550725,0.004830917874396135,0.07246376811594203,0,0.6570048309178744,0.46859903381642515,0.1111111111111111,0.06280193236714976,0,0.01932367149758454,0,0,0.19117647058823528,0.08088235294117647,0.27205882352941174,0.3602941176470588,1.5151515151515151,0.36764705882352944,75.75757575757575,6.154574548966636
22373,0.1975806451612903,0.03225806451612903,0.10483870967741936,0.04032258064516129,0.036290322580645164,0.1814516129032258,0.1814516129032258,0.020161290322580645,0.0967741935483871,0.004032258064516129,0.10483870967741936,0,0.5967741935483871,0.5846774193548387,0.13709677419354838,0.03225806451612903,0,0.036290322580645164,0,0,0.30405405405405406,0.060810810810810814,0.36486486486486486,0.3310810810810811,1.6666666666666667,0.30405405405405406,75.0,6.123724356957945
230692,0.31456953642384106,0.1456953642384106,0.08940397350993377,0.029801324503311258,0.07947019867549669,0.17549668874172186,0.0728476821192053,0.0033112582781456954,0.10596026490066225,0.0033112582781456954,0.08940397350993377,0,0.6423841059602649,0.4304635761589404,0.12582781456953643,0.03642384105960265,0,0.026490066225165563,0,0,0.1134020618556701,0.12371134020618557,0.23711340206185566,0.4896907216494845,1.7096774193548387,0.27319587628865977,90.61290322580645,6.731006731010097
29771,0.23949579831932774,0.046218487394957986,0.09243697478991597,0.046218487394957986,0.0546218487394958,0.23529411764705882,0.046218487394957986,0.008403361344537815,0.1092436974789916,0.004201680672268907,0.09243697478991597,0,0.5756302521008403,0.47058823529411764,0.1638655462184874,0.05042016806722689,0,0.06302521008403361,0,0,0.08029197080291971,0.0948905109489051,0.17518248175182483,0.41605839416058393,1.435897435897436,0.40875912408759124,80.41025641025641,6.340751391209736
76124,0.16730038022813687,0.030418250950570342,0.12927756653992395,0.049429657794676805,0.049429657794676805,0.23193916349809887,0.14068441064638784,0.0038022813688212928,0.09505703422053231,0.011406844106463879,0.12927756653992395,0,0.5893536121673004,0.5513307984790875,0.12167300380228137,0.03802281368821293,0,0.053231939163498096,0,0,0.23870967741935484,0.08387096774193549,0.3225806451612903,0.2838709677419355,1.605263157894737,0.3935483870967742,97.92105263157895,6.997179883052133
31544,0.18090452261306533,0.06030150753768844,0.1306532663316583,0.07035175879396985,0.07537688442211055,0.20603015075376885,0.12562814070351758,0.005025125628140704,0.09547738693467336,0.005025125628140704,0.1306532663316583,0,0.5879396984924623,0.5376884422110553,0.10552763819095477,0.03015075376884422,0,0.03015075376884422,0,0,0.21367521367521367,0.1282051282051282,0.3418803418803419,0.3076923076923077,1.7826086956521738,0.3504273504273504,73.08695652173913,6.045120202350782
29751,0.2887700534759358,0.10695187165775401,0.08021390374331551,0.0374331550802139,0.053475935828877004,0.17647058823529413,0.0855614973262032,0.0106951871657754,0.11229946524064172,0.0053475935828877,0.08021390374331551,0,0.6042780748663101,0.48128342245989303,0.1497326203208556,0.03208556149732621,0,0.0053475935828877,0,0,0.1415929203539823,0.08849557522123894,0.23008849557522124,0.4778761061946903,1.434782608695652,0.2920353982300885,47.34782608695652,4.8655845531116055
98155,0.18772563176895307,0.07942238267148015,0.1588447653429603,0.039711191335740074,0.07942238267148015,0.20216606498194944,0.11913357400722022,0.018050541516245487,0.10108303249097472,0.007220216606498195,0.1588447653429603,0,0.5884476534296029,0.5306859205776173,0.08664259927797834,0.05054151624548736,0,0.04332129963898917,0,0,0.20245398773006135,0.13496932515337423,0.3374233128834356,0.31901840490797545,1.9310344827586208,0.34355828220858897,108.13793103448276,7.3531602401444625
209775,0.22522522522522523,0.10810810810810811,0.12612612612612611,0.05855855855855856,0.08108108108108109,0.19369369369369369,0.1036036036036036,0.013513513513513514,0.0945945945945946,0.009009009009009009,0.12612612612612611,0,0.6036036036036037,0.5,0.0945945945945946,0.036036036036036036,0,0.09009009009009009,0,0,0.17164179104477612,0.13432835820895522,0.30597014925373134,0.373134328358209,1.7916666666666667,0.3208955223880597,77.04166666666667,6.206515393788477
32681,0.20430107526881722,0.021505376344086023,0.12903225806451613,0.043010752688172046,0.053763440860215055,0.22043010752688172,0.10215053763440861,0.005376344086021506,0.13978494623655913,0.005376344086021506,0.12903225806451613,0,0.5806451612903226,0.521505376344086,0.0967741935483871,0.043010752688172046,0,0.0913978494623656,0,0,0.17592592592592593,0.09259259259259259,0.26851851851851855,0.35185185185185186,1.4642857142857142,0.37962962962962965,60.035714285714285,5.4788554592047
370404,0.17712177121771217,0.03690036900369004,0.17343173431734318,0.06273062730627306,0.05904059040590406,0.23616236162361623,0.09225092250922509,0.0036900369003690036,0.08118081180811808,0.01107011070110701,0.17343173431734318,0,0.5645756457564576,0.5276752767527675,0.1033210332103321,0.05166051660516605,0,0.09225092250922509,0,0,0.16339869281045752,0.10457516339869281,0.2679738562091503,0.3137254901960784,1.4545454545454546,0.41830065359477125,93.0909090909091,6.822422923379533
80855,0.2422680412371134,0.08247422680412371,0.10309278350515463,0.02577319587628866,0.05670103092783505,0.20618556701030927,0.10824742268041238,0.005154639175257732,0.09278350515463918,0.010309278350515464,0.10309278350515463,0,0.6134020618556701,0.4948453608247423,0.14948453608247422,0.030927835051546393,0,0.010309278350515464,0,0,0.17647058823529413,0.09243697478991597,0.2689075630252101,0.3949579831932773,1.3793103448275863,0.33613445378151263,55.172413793103445,5.252257314388902
101880,0.1566579634464752,0.02610966057441253,0.1671018276762402,0.03655352480417755,0.06788511749347259,0.24281984334203655,0.1122715404699739,0.015665796344647518,0.09138381201044386,0.005221932114882507,0.1671018276762402,0,0.5796344647519582,0.5326370757180157,0.10443864229765012,0.06788511749347259,0,0.033942558746736295,0,0,0.19369369369369369,0.11711711711711711,0.3108108108108108,0.2702702702702703,1.9375,0.4189189189189189,180.1875,9.491772753284817
46808,0.2057142857142857,0.05714285714285714,0.12,0.05142857142857143,0.05714285714285714,0.2057142857142857,0.12571428571428572,0.011428571428571429,0.10285714285714286,0.005714285714285714,0.12,0,0.5942857142857143,0.5314285714285715,0.11428571428571428,0.04,0,0.05714285714285714,0,0,0.21153846153846154,0.09615384615384616,0.3076923076923077,0.34615384615384615,1.44,0.34615384615384615,51.84,5.091168824543142
125868,0.09782608695652174,0.010869565217391304,0.266304347826087,0.03804347826086957,0.02717391304347826,0.30434782608695654,0.13043478260869565,0.021739130434782608,0.07608695652173914,0.0,0.266304347826087,0,0.5597826086956522,0.5706521739130435,0.03804347826086957,0.13043478260869565,0,0.059782608695652176,0,0,0.23300970873786409,0.04854368932038835,0.2815533980582524,0.17475728155339806,2.24,0.5436893203883495,125.44,7.919595949289332
81668,0.11304347826086956,0.02608695652173913,0.17391304347826086,0.06086956521739131,0.05652173913043478,0.27391304347826084,0.10869565217391304,0.008695652173913044,0.10869565217391304,0.0,0.17391304347826086,0,0.5521739130434783,0.5565217391304348,0.09565217391304348,0.06521739130434782,0,0.0391304347826087,0,0,0.1968503937007874,0.10236220472440945,0.2992125984251969,0.2047244094488189,1.75,0.49606299212598426,110.25,7.4246212024587495
116219,0.27631578947368424,0.05263157894736842,0.10087719298245613,0.017543859649122806,0.07456140350877193,0.19736842105263158,0.07017543859649122,0.017543859649122806,0.10087719298245613,0.0043859649122807015,0.10087719298245613,0,0.618421052631579,0.4517543859649123,0.14035087719298245,0.07456140350877193,0,0.017543859649122806,0,0,0.11347517730496454,0.12056737588652482,0.23404255319148937,0.44680851063829785,1.5517241379310345,0.3191489361702128,69.82758620689656,5.908789478687515
224285,0.2317596566523605,0.055793991416309016,0.12446351931330472,0.04721030042918455,0.1072961373390558,0.18025751072961374,0.08583690987124463,0.02145922746781116,0.08583690987124463,0.008583690987124463,0.12446351931330472,0,0.6051502145922747,0.48068669527896996,0.1072961373390558,0.017167381974248927,0,0.034334763948497854,0,0,0.14184397163120568,0.1773049645390071,0.3191489361702128,0.3829787234042553,1.826086956521739,0.2978723404255319,76.69565217391305,6.192562158505679
238889,0.22093023255813954,0.03875968992248062,0.10852713178294573,0.04263565891472868,0.03875968992248062,0.22093023255813954,0.10852713178294573,0.015503875968992248,0.12403100775193798,0.011627906976744186,0.10852713178294573,0,0.5891472868217055,0.5193798449612403,0.10852713178294573,0.05813953488372093,0,0.031007751937984496,0,0,0.18421052631578946,0.06578947368421052,0.25,0.375,1.5833333333333333,0.375,90.25,6.717514421272202
84133,0.24315068493150685,0.09246575342465753,0.11986301369863013,0.04794520547945205,0.06506849315068493,0.1643835616438356,0.10273972602739725,0.00684931506849315,0.1267123287671233,0.017123287671232876,0.11986301369863013,0,0.5753424657534246,0.5273972602739726,0.10616438356164383,0.0273972602739726,0,0.003424657534246575,0,0,0.17857142857142858,0.1130952380952381,0.2916666666666667,0.4226190476190476,1.8461538461538463,0.2857142857142857,88.61538461538461,6.65640235470275
27798,0.25297619047619047,0.0744047619047619,0.10416666666666667,0.05654761904761905,0.05357142857142857,0.16071428571428573,0.11011904761904762,0.011904761904761904,0.11011904761904762,0.0,0.10416666666666667,0,0.5773809523809523,0.5327380952380952,0.13988095238095238,0.026785714285714284,0,0.03273809523809524,0,0,0.19072164948453607,0.09278350515463918,0.28350515463917525,0.4381443298969072,2.076923076923077,0.27835051546391754,112.15384615384616,7.488452649040593
199215,0.2893081761006289,0.1509433962264151,0.07547169811320754,0.050314465408805034,0.08176100628930817,0.1949685534591195,0.08176100628930817,0.018867924528301886,0.0880503144654088,0.006289308176100629,0.07547169811320754,0,0.6477987421383647,0.4339622641509434,0.11320754716981132,0.031446540880503145,0,0.0440251572327044,0,0,0.1262135922330097,0.1262135922330097,0.2524271844660194,0.44660194174757284,1.4761904761904763,0.30097087378640774,45.76190476190476,4.783403848824849
264418,0.2036082474226804,0.07731958762886598,0.15979381443298968,0.05154639175257732,0.03608247422680412,0.19072164948453607,0.13144329896907217,0.005154639175257732,0.1211340206185567,0.005154639175257732,0.15979381443298968,0,0.5618556701030928,0.5695876288659794,0.09536082474226804,0.030927835051546393,0,0.09278350515463918,0,0,0.23394495412844038,0.06422018348623854,0.2981651376146789,0.3623853211009174,2.0,0.3394495412844037,148.0,8.602325267042627
91292,0.20149253731343283,0.07462686567164178,0.15671641791044777,0.03731343283582089,0.05970149253731343,0.21641791044776118,0.09701492537313433,0.029850746268656716,0.11940298507462686,0.014925373134328358,0.15671641791044777,0,0.5746268656716418,0.5223880597014925,0.06716417910447761,0.029850746268656716,0,0.03731343283582089,0,0,0.16883116883116883,0.1038961038961039,0.2727272727272727,0.35064935064935066,1.5263157894736843,0.37662337662337664,44.26315789473684,4.704421212792114
272624,0.19811320754716982,0.0660377358490566,0.10613207547169812,0.04009433962264151,0.04245283018867924,0.20047169811320756,0.1580188679245283,0.01650943396226415,0.125,0.0023584905660377358,0.10613207547169812,0,0.5990566037735849,0.5589622641509434,0.11084905660377359,0.04716981132075472,0,0.02358490566037736,0,0,0.2637795275590551,0.07086614173228346,0.3346456692913386,0.33070866141732286,1.8085106382978724,0.3346456692913386,153.72340425531914,8.767080593199744
107182,0.23938223938223938,0.06563706563706563,0.14671814671814673,0.03474903474903475,0.08108108108108109,0.22007722007722008,0.0694980694980695,0.007722007722007722,0.0888030888030888,0.0,0.14671814671814673,0,0.61003861003861,0.4594594594594595,0.11196911196911197,0.04247104247104247,0,0.03088803088803089,0,0,0.11392405063291139,0.13291139240506328,0.2468354430379747,0.3924050632911392,1.6285714285714286,0.36075949367088606,92.82857142857142,6.812803073206044
114945,0.17452830188679244,0.02830188679245283,0.13679245283018868,0.05660377358490566,0.08018867924528301,0.1792452830188679,0.09905660377358491,0.014150943396226415,0.10849056603773585,0.009433962264150943,0.13679245283018868,0,0.5330188679245284,0.5660377358490566,0.14150943396226415,0.018867924528301886,0,0.02358490566037736,0,0,0.18584070796460178,0.1504424778761062,0.336283185840708,0.3274336283185841,1.6521739130434783,0.336283185840708,62.78260869565217,5.6027943338860915
41381,0.22018348623853212,0.045871559633027525,0.13761467889908258,0.05045871559633028,0.07339449541284404,0.16972477064220184,0.11009174311926606,0.013761467889908258,0.0871559633027523,0.009174311926605505,0.13761467889908258,0,0.573394495412844,0.536697247706422,0.12844036697247707,0.03669724770642202,0,0.01834862385321101,0,0,0.192,0.128,0.32,0.384,1.5416666666666667,0.296,57.041666666666664,5.340489990004039
89266,0.22857142857142856,0.06031746031746032,0.08571428571428572,0.05714285714285714,0.06349206349206349,0.2126984126984127,0.09523809523809523,0.009523809523809525,0.10158730158730159,0.0,0.08571428571428572,0,0.6,0.49523809523809526,0.14603174603174604,0.03492063492063492,0,0.06984126984126984,0,0,0.15873015873015872,0.10582010582010581,0.26455026455026454,0.38095238095238093,1.9142857142857144,0.3544973544973545,128.25714285714287,8.008031682540437
230422,0.265,0.0675,0.0725,0.0475,0.0525,0.17,0.09,0.005,0.1275,0.0025,0.0725,0,0.5775,0.5125,0.1675,0.03,0,0.0225,0,0,0.15584415584415584,0.09090909090909091,0.24675324675324675,0.4588744588744589,1.4782608695652173,0.2943722943722944,100.52173913043478,7.0894900779405425
223926,0.23557692307692307,0.07211538461538461,0.09134615384615384,0.0673076923076923,0.08173076923076923,0.19230769230769232,0.125,0.019230769230769232,0.09134615384615384,0.004807692307692308,0.09134615384615384,0,0.6346153846153846,0.49038461538461536,0.09134615384615384,0.0673076923076923,0,0.014423076923076924,0,0,0.19696969696969696,0.12878787878787878,0.32575757575757575,0.3712121212121212,1.7391304347826086,0.30303030303030304,69.56521739130434,5.897678246195885
61035,0.22727272727272727,0.09848484848484848,0.10606060606060606,0.11363636363636363,0.03787878787878788,0.25757575757575757,0.08333333333333333,0.007575757575757576,0.06060606060606061,0.0,0.10606060606060606,0,0.6060606060606061,0.4772727272727273,0.10606060606060606,0.06060606060606061,0,0.05303030303030303,0,0,0.1375,0.0625,0.2,0.375,1.4166666666666667,0.425,48.166666666666664,4.907477288111819
121400,0.21800947867298578,0.05687203791469194,0.14218009478672985,0.04739336492890995,0.07109004739336493,0.2037914691943128,0.11374407582938388,0.014218009478672985,0.07582938388625593,0.004739336492890996,0.14218009478672985,0,0.6066350710900474,0.5071090047393365,0.10900473933649289,0.05687203791469194,0,0.03317535545023697,0,0,0.1875,0.1171875,0.3046875,0.359375,1.6538461538461537,0.3359375,71.11538461538461,5.963027109421214
202431,0.2535211267605634,0.11267605633802817,0.09154929577464789,0.056338028169014086,0.08450704225352113,0.20422535211267606,0.1056338028169014,0.007042253521126761,0.056338028169014086,0.014084507042253521,0.09154929577464789,0,0.647887323943662,0.45774647887323944,0.1267605633802817,0.056338028169014086,0,0.02112676056338028,0,0,0.16304347826086957,0.13043478260869565,0.29347826086956524,0.391304347826087,1.3181818181818181,0.31521739130434784,38.22727272727273,4.371914496377572
299754,0.19941348973607037,0.05571847507331378,0.15542521994134897,0.06451612903225806,0.04985337243401759,0.21407624633431085,0.11730205278592376,0.011730205278592375,0.0967741935483871,0.005865102639296188,0.15542521994134897,0,0.5806451612903226,0.5366568914956011,0.08504398826979472,0.03225806451612903,0,0.04398826979472141,0,0,0.20202020202020202,0.08585858585858586,0.2878787878787879,0.3434343434343434,1.8717948717948718,0.3686868686868687,136.64102564102564,8.265622349255548
193291,0.2242152466367713,0.09417040358744394,0.1210762331838565,0.05829596412556054,0.04484304932735426,0.19282511210762332,0.1210762331838565,0.004484304932735426,0.1210762331838565,0.008968609865470852,0.1210762331838565,0,0.5829596412556054,0.5381165919282511,0.1031390134529148,0.02242152466367713,0,0.04932735426008968,0,0,0.2076923076923077,0.07692307692307693,0.2846153846153846,0.38461538461538464,1.7916666666666667,0.33076923076923076,77.04166666666667,6.206515393788477
