,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
61531,0.1052631578947368,0.0526315789473684,0.0091324200913242,2,0.5,0.4736842105263157,0.9230769230769232,1.0,1.0833333333333333,1.0,0.0730593607305936,0.7645095721079945,1.0811798054391777,0.5144835439654073,25.854166666666664,0.2514619883040935,0.0643274853801169,0.1403508771929824,0.0116959064327485,0.0643274853801169,0.2105263157894736,0.0584795321637426,0.0175438596491228,0.0935672514619883,0.0116959064327485,0.1403508771929824,0,0.5847953216374269,0.4736842105263157,0.1403508771929824,0.0292397660818713,0,0.0409356725146198,0,0,0.1,0.11,0.21,0.43,2.0,0.36,72.0,6.0,0.0,0.4210526315789473,0.4210526315789473,2.6842105263157894,0.0,2.1578947368421053,2.3157894736842106,22.473684210526315,0.8125,1.368421052631579,0.1187214611872146,1.263157894736842,0.1095890410958904,0.1052631578947368,0.0091324200913242,0.4736842105263157,0.0410958904109589,0.34375
238645,0.4482758620689655,0.1379310344827586,0.0366197183098591,13,0.3076923076923077,0.5172413793103449,1.0,0.7,1.0,1.4285714285714286,0.0450704225352112,0.6004693000326412,0.8491918278948404,0.4721616325900488,51.77083333333333,0.2452830188679245,0.1094339622641509,0.1396226415094339,0.0490566037735849,0.0415094339622641,0.1962264150943396,0.1018867924528302,0.0226415094339622,0.0981132075471698,0.0113207547169811,0.1396226415094339,0,0.5849056603773585,0.5169811320754717,0.0943396226415094,0.0452830188679245,0,0.0377358490566037,0,0,0.1741935483870967,0.0709677419354838,0.2451612903225806,0.4193548387096774,1.4444444444444444,0.3354838709677419,75.11111111111111,6.128258770283413,0.0,0.3448275862068966,0.3448275862068966,2.3793103448275863,0.0,2.896551724137931,3.0,34.10344827586207,1.2222222222222223,1.5172413793103448,0.1239436619718309,1.2758620689655171,0.104225352112676,0.2413793103448276,0.0197183098591549,0.3448275862068966,0.028169014084507,0.8055555555555556
125845,0.6153846153846154,0.1538461538461538,0.0336134453781512,8,0.25,0.4615384615384615,0.9411764705882352,0.7777777777777778,1.0625,1.2857142857142858,0.0630252100840336,0.6875238727711586,0.9723055853282466,0.4948677363733756,55.34497206703911,0.2256410256410256,0.1025641025641025,0.1282051282051282,0.041025641025641,0.0717948717948717,0.1794871794871795,0.1179487179487179,0.0256410256410256,0.1025641025641025,0.0,0.1282051282051282,0,0.5948717948717949,0.5230769230769231,0.1076923076923077,0.0307692307692307,0,0.0615384615384615,0,0,0.1982758620689655,0.1206896551724138,0.3189655172413793,0.3793103448275862,1.2962962962962965,0.3017241379310345,45.37037037037037,4.762896722078402,0.0,0.6153846153846154,0.6153846153846154,5.153846153846154,0.0,3.4615384615384617,3.4615384615384617,26.384615384615383,1.0833333333333333,2.0,0.1092436974789916,1.9230769230769231,0.1050420168067226,0.0769230769230769,0.0042016806722689,0.6153846153846154,0.0336134453781512,0.8333333333333334
211611,0.4705882352941176,0.1176470588235294,0.0358744394618834,8,0.25,0.5294117647058824,0.8636363636363636,0.9444444444444444,1.1578947368421053,1.0588235294117647,0.0717488789237668,0.7576219580966055,1.0714392482918802,0.5127613546279275,51.98310810810811,0.25,0.0904255319148936,0.1223404255319148,0.0425531914893617,0.0425531914893617,0.202127659574468,0.0957446808510638,0.0159574468085106,0.1063829787234042,0.0053191489361702,0.1223404255319148,0,0.5904255319148937,0.5053191489361702,0.1170212765957446,0.0531914893617021,0,0.0425531914893617,0,0,0.1621621621621621,0.072072072072072,0.2342342342342342,0.4234234234234234,1.7272727272727273,0.3423423423423423,65.63636363636364,5.728715546977509,0.0,0.3529411764705882,0.4117647058823529,2.5294117647058822,0.0,2.8823529411764706,3.117647058823529,21.235294117647054,0.7666666666666667,1.3529411764705883,0.1031390134529148,1.3529411764705883,0.1031390134529148,0.0,0.0,0.4705882352941176,0.0358744394618834,0.5666666666666667
226601,0.4761904761904761,0.1428571428571428,0.0361010830324909,10,0.3,0.3809523809523809,0.88,0.8695652173913043,1.1363636363636365,1.15,0.0577617328519855,0.6797748618593398,0.9613468290017756,0.4929907702437768,48.27790641582248,0.2775330396475771,0.105726872246696,0.0837004405286343,0.0440528634361233,0.052863436123348,0.2158590308370044,0.13215859030837,0.013215859030837,0.0572687224669603,0.0044052863436123,0.0837004405286343,0,0.6784140969162996,0.4537444933920704,0.118942731277533,0.0572687224669603,0,0.0572687224669603,0,0,0.1948051948051948,0.0779220779220779,0.2727272727272727,0.4090909090909091,1.53125,0.3181818181818182,75.03125,6.125,0.0,0.2857142857142857,0.2857142857142857,3.1904761904761907,0.0,1.8571428571428568,2.1904761904761907,26.904761904761905,0.5384615384615384,1.0,0.075812274368231,0.9047619047619048,0.0685920577617328,0.0952380952380952,0.0072202166064981,0.5714285714285714,0.0433212996389891,0.6153846153846154
96642,0.8888888888888888,0.2222222222222222,0.0380952380952381,8,0.25,0.1111111111111111,0.9047619047619048,1.0,1.105263157894737,1.0,0.0761904761904762,0.7807200583588266,1.1041048949477668,0.5185212203629948,53.502351964582175,0.231638418079096,0.0677966101694915,0.1073446327683615,0.0451977401129943,0.1016949152542373,0.1525423728813559,0.1242937853107344,0.0169491525423728,0.096045197740113,0.0169491525423728,0.1073446327683615,0,0.6101694915254238,0.5141242937853108,0.1073446327683615,0.0282485875706214,0,0.0169491525423728,0,0,0.2037037037037037,0.1666666666666666,0.3703703703703703,0.3796296296296296,1.5,0.25,40.5,4.5,0.0,0.5555555555555556,0.5555555555555556,10.666666666666666,0.0,1.6666666666666667,1.7777777777777777,33.22222222222222,0.6551724137931034,2.111111111111111,0.0904761904761904,2.111111111111111,0.0904761904761904,0.0,0.0,1.1111111111111112,0.0476190476190476,0.4137931034482758
34984,0.8095238095238095,0.1428571428571428,0.0388127853881278,17,0.1764705882352941,0.4285714285714285,0.9375,0.7941176470588235,1.0666666666666669,1.2592592592592593,0.0342465753424657,0.5068030337996144,0.716727723851245,0.4452405020283298,38.97059057466693,0.2177650429799427,0.0573065902578796,0.0945558739255014,0.0487106017191977,0.0773638968481375,0.1919770773638968,0.0888252148997134,0.0057306590257879,0.1404011461318051,0.0,0.0945558739255014,0,0.5759312320916905,0.5128939828080229,0.1346704871060172,0.0286532951289398,0,0.0487106017191977,0,0,0.154228855721393,0.1343283582089552,0.2885572139303483,0.3781094527363184,1.5952380952380951,0.3333333333333333,106.88095238095238,7.310299322905745,0.0,0.1904761904761904,0.3333333333333333,6.666666666666667,0.0,2.1904761904761907,2.8095238095238093,72.57142857142857,0.6607142857142857,1.761904761904762,0.0844748858447488,1.5714285714285714,0.0753424657534246,0.1904761904761904,0.0091324200913242,1.238095238095238,0.0593607305936073,0.3571428571428571
89951,0.6666666666666666,0.1111111111111111,0.028235294117647,12,0.1666666666666666,0.5555555555555556,0.9555555555555556,0.8148148148148148,1.0465116279069768,1.2272727272727273,0.0352941176470588,0.5144957554275266,0.7276068751089989,0.4474570888689479,34.21402171402171,0.2266666666666666,0.0533333333333333,0.1546666666666666,0.032,0.0586666666666666,0.2133333333333333,0.1013333333333333,0.008,0.1066666666666666,0.0026666666666666,0.1546666666666666,0,0.6,0.5013333333333333,0.096,0.0106666666666666,0,0.0346666666666666,0,0,0.1688888888888889,0.0977777777777777,0.2666666666666666,0.3777777777777777,2.4242424242424243,0.3555555555555555,193.93939393939397,9.847319278346616,0.0,0.6111111111111112,0.6111111111111112,10.444444444444445,0.0,4.888888888888889,4.888888888888889,79.55555555555556,0.9384615384615383,3.388888888888889,0.1435294117647058,3.2222222222222223,0.1364705882352941,0.1666666666666666,0.0070588235294117,0.7777777777777778,0.0329411764705882,0.3076923076923077
102184,1.1176470588235294,0.1764705882352941,0.0382293762575452,19,0.1578947368421052,0.6470588235294118,0.9655172413793104,0.8181818181818182,1.0357142857142858,1.2222222222222223,0.0321931589537223,0.5074891837564409,0.7176980864260105,0.4465730078142913,31.184313725490195,0.146039603960396,0.0371287128712871,0.1633663366336633,0.047029702970297,0.0717821782178217,0.2252475247524752,0.1509900990099009,0.0099009900990099,0.0816831683168316,0.0024752475247524,0.1633663366336633,0,0.594059405940594,0.556930693069307,0.1014851485148514,0.0396039603960396,0,0.0767326732673267,0,0,0.2541666666666666,0.1208333333333333,0.375,0.2458333333333333,2.1666666666666665,0.3791666666666666,197.16666666666663,9.928914005737656,0.0,0.6470588235294118,0.7058823529411765,13.823529411764708,0.0,5.176470588235294,5.352941176470588,124.23529411764706,1.5,3.882352941176471,0.1327967806841046,3.882352941176471,0.1327967806841046,0.0,0.0,1.6470588235294117,0.056338028169014,0.3409090909090909
87400,0.55,0.1,0.0324483775811209,11,0.1818181818181818,0.8,1.0,0.7692307692307693,1.0,1.3,0.0471976401179941,0.6144762981140549,0.8690007145497095,0.4758991883174583,34.77296137339056,0.1709090909090909,0.0836363636363636,0.1563636363636363,0.04,0.0581818181818181,0.24,0.149090909090909,0.0072727272727272,0.0763636363636363,0.0181818181818181,0.1563636363636363,0,0.6181818181818182,0.5309090909090909,0.0836363636363636,0.0545454545454545,0,0.069090909090909,0,0,0.2411764705882353,0.0941176470588235,0.3352941176470588,0.2764705882352941,1.736842105263158,0.388235294117647,114.63157894736842,7.570719217728538,0.0,0.55,0.55,5.55,0.0,4.2,4.2,52.3,1.7916666666666667,2.15,0.1268436578171091,2.15,0.1268436578171091,0.0,0.0,0.15,0.0088495575221238,0.9583333333333334
50479,1.0,0.1333333333333333,0.0572519083969465,15,0.1333333333333333,0.7333333333333333,0.9565217391304348,0.8571428571428571,1.0454545454545454,1.1666666666666667,0.0572519083969465,0.6552780424957785,0.9267030948228232,0.4863295004957179,24.59442896935933,0.2028985507246377,0.038647342995169,0.1352657004830917,0.072463768115942,0.0434782608695652,0.2222222222222222,0.0628019323671497,0.0096618357487922,0.0917874396135265,0.0,0.1352657004830917,0,0.5314009661835749,0.5314009661835749,0.1594202898550724,0.0338164251207729,0,0.0144927536231884,0,0,0.1181818181818181,0.0818181818181818,0.2,0.3818181818181818,2.555555555555556,0.4181818181818181,117.55555555555556,7.666666666666667,0.0,0.6,0.7333333333333333,9.133333333333333,0.0,2.066666666666667,2.466666666666667,52.86666666666667,0.9117647058823528,2.066666666666667,0.1183206106870229,1.8666666666666667,0.1068702290076335,0.2,0.0114503816793893,0.7333333333333333,0.0419847328244274,0.2352941176470588
256935,0.4827586206896552,0.1379310344827586,0.032183908045977,14,0.2857142857142857,0.5172413793103449,0.935483870967742,0.7058823529411765,1.0689655172413792,1.4166666666666667,0.0367816091954023,0.5424508028966484,0.7671412823766146,0.4563672106990984,53.56294802867384,0.1843575418994413,0.0223463687150838,0.1312849162011173,0.0391061452513966,0.0614525139664804,0.2262569832402234,0.1117318435754189,0.0223463687150838,0.1005586592178771,0.0111731843575419,0.1312849162011173,0,0.5837988826815642,0.5279329608938548,0.1117318435754189,0.0726256983240223,0,0.0223463687150838,0,0,0.1913875598086124,0.1052631578947368,0.2966507177033493,0.3157894736842105,2.025,0.3875598086124402,164.025,9.056075308874147,0.0,0.3793103448275862,0.3793103448275862,2.9655172413793105,0.0,5.379310344827586,5.620689655172414,39.72413793103448,0.8448275862068966,1.6896551724137931,0.1126436781609195,1.6206896551724137,0.1080459770114942,0.0689655172413793,0.0045977011494252,0.3103448275862069,0.0206896551724137,0.1379310344827586
65939,1.4705882352941178,0.1176470588235294,0.0637755102040816,25,0.08,0.6470588235294118,0.9743589743589745,0.5666666666666667,1.0263157894736843,1.7647058823529411,0.0382653061224489,0.5357142857142857,0.7576144084141581,0.4535138926678249,30.455023923444976,0.170807453416149,0.0248447204968944,0.1645962732919254,0.077639751552795,0.0590062111801242,0.2236024844720497,0.1180124223602484,0.0186335403726708,0.0590062111801242,0.0,0.1645962732919254,0,0.5714285714285714,0.546583850931677,0.108695652173913,0.0559006211180124,0,0.0341614906832298,0,0,0.2065217391304347,0.1032608695652173,0.3097826086956521,0.2989130434782608,2.117647058823529,0.391304347826087,152.47058823529412,8.731282501307987,0.0,0.5882352941176471,0.5882352941176471,12.941176470588236,0.0,4.0588235294117645,4.235294117647059,58.05882352941177,1.148936170212766,3.176470588235294,0.1377551020408163,3.117647058823529,0.135204081632653,0.0588235294117647,0.0025510204081632,0.8823529411764706,0.0382653061224489,0.1702127659574468
83400,0.4666666666666667,0.1333333333333333,0.0271317829457364,7,0.2857142857142857,0.6,0.9130434782608696,0.8846153846153846,1.0952380952380951,1.1304347826086956,0.0620155038759689,0.7043607250604991,0.9961164901835046,0.4992992799314453,53.07928483353884,0.2367149758454106,0.0579710144927536,0.072463768115942,0.0338164251207729,0.0531400966183574,0.2415458937198067,0.1256038647342995,0.0048309178743961,0.1159420289855072,0.0048309178743961,0.072463768115942,0,0.6570048309178744,0.4685990338164251,0.1111111111111111,0.0628019323671497,0,0.0193236714975845,0,0,0.1911764705882352,0.0808823529411764,0.2720588235294117,0.3602941176470588,1.5151515151515151,0.3676470588235294,75.75757575757575,6.154574548966636,0.0,0.4666666666666667,0.4666666666666667,5.2,0.0,1.5333333333333334,1.6666666666666667,34.266666666666666,0.4054054054054054,1.0,0.0581395348837209,1.0,0.0581395348837209,0.0,0.0,0.6666666666666666,0.0387596899224806,0.3243243243243243
22373,0.7692307692307693,0.3076923076923077,0.0325732899022801,10,0.4,0.3846153846153846,0.92,0.8095238095238095,1.0869565217391304,1.2352941176470589,0.0521172638436482,0.6457074498170094,0.9131682328565592,0.4841387172215138,32.555320247933885,0.1975806451612903,0.032258064516129,0.1048387096774193,0.0403225806451612,0.0362903225806451,0.1814516129032258,0.1814516129032258,0.0201612903225806,0.0967741935483871,0.0040322580645161,0.1048387096774193,0,0.5967741935483871,0.5846774193548387,0.1370967741935483,0.032258064516129,0,0.0362903225806451,0,0,0.304054054054054,0.0608108108108108,0.3648648648648648,0.3310810810810811,1.6666666666666667,0.304054054054054,75.0,6.123724356957945,0.0,0.4615384615384615,0.5384615384615384,9.538461538461538,0.0,2.6923076923076925,2.8461538461538463,59.38461538461539,0.6585365853658537,2.076923076923077,0.0879478827361563,2.0,0.0846905537459283,0.0769230769230769,0.003257328990228,1.0769230769230769,0.0456026058631921,0.1951219512195122
230692,0.4090909090909091,0.0909090909090909,0.0254957507082152,9,0.2222222222222222,0.5454545454545454,0.9787234042553192,0.7916666666666666,1.0217391304347827,1.263157894736842,0.0453257790368272,0.6021679435959851,0.8515940726597592,0.4726163503034831,71.37299270072992,0.314569536423841,0.1456953642384106,0.0894039735099337,0.0298013245033112,0.0794701986754966,0.1754966887417218,0.0728476821192053,0.0033112582781456,0.1059602649006622,0.0033112582781456,0.0894039735099337,0,0.6423841059602649,0.4304635761589404,0.1258278145695364,0.0364238410596026,0,0.0264900662251655,0,0,0.1134020618556701,0.1237113402061855,0.2371134020618556,0.4896907216494845,1.7096774193548387,0.2731958762886597,90.61290322580643,6.731006731010097,0.0,0.2272727272727272,0.2272727272727272,3.954545454545455,0.0,1.318181818181818,1.3636363636363635,28.59090909090909,0.5882352941176471,1.3636363636363635,0.0849858356940509,1.2272727272727273,0.0764872521246459,0.1363636363636363,0.0084985835694051,0.7727272727272727,0.0481586402266288,0.8627450980392157
29771,0.9166666666666666,0.0833333333333333,0.0354838709677419,11,0.0909090909090909,0.5,0.9310344827586208,0.7878787878787878,1.0740740740740742,1.2692307692307692,0.0516129032258064,0.6425754631219991,0.9087389347953037,0.483318012649842,42.23544973544973,0.2394957983193277,0.0462184873949579,0.0924369747899159,0.0462184873949579,0.0546218487394958,0.2352941176470588,0.0462184873949579,0.0084033613445378,0.1092436974789916,0.0042016806722689,0.0924369747899159,0,0.5756302521008403,0.4705882352941176,0.1638655462184874,0.0504201680672268,0,0.0630252100840336,0,0,0.0802919708029197,0.0948905109489051,0.1751824817518248,0.4160583941605839,1.435897435897436,0.4087591240875912,80.41025641025641,6.340751391209736,0.0,0.5,0.6666666666666666,13.583333333333334,0.0,2.0,2.333333333333333,63.083333333333336,0.6086956521739131,2.333333333333333,0.0903225806451612,1.8333333333333333,0.0709677419354838,0.5,0.0193548387096774,0.8333333333333334,0.032258064516129,0.2391304347826087
